    7400         226.73498656          72.31637015 -4840235053826.79980469 -4840235053754.48339844
    7500         203.47536677          64.89779175 -4853106362343.00585938 -4853106362278.10839844
    7600         201.64619299          64.31438285 -4848576778369.33398438 -4848576778305.01953125
    7700         209.97840167          66.97191311 -4829740096357.02539062 -4829740096290.05371094
    7800         212.80177693          67.87241926 -4806793543627.01464844 -4806793543559.14257812
    7900         188.11873663          59.99984562 -4782019123514.68554688 -4782019123454.68554688
    8000         210.76537675          67.22291619 -4773054720417.00292969 -4773054720349.78027344
    8100         214.23623504          68.32993491 -4768194176439.67968750 -4768194176371.34960938
    8200         211.96278992          67.60482714 -4838409614497.78417969 -4838409614430.17968750
    8300         209.88149115          66.94100382 -4780949788494.97949219 -4780949788428.03808594
    8400         218.88532308          69.81274608 -4910782779106.60351562 -4910782779036.79101562
    8500         204.65141894          65.27288968 -4846532890516.67773438 -4846532890451.40527344
    8600         219.25524558          69.93073163 -4839731699365.40820312 -4839731699295.47753906
    8700         235.36088384          75.06757141 -4811816264867.97167969 -4811816264792.90429688
    8800         222.59801788          70.99689774 -4796467098434.57519531 -4796467098363.57812500
    8900         224.61493162          71.64018567 -4903749677787.29785156 -4903749677715.65722656
    9000         212.25018386          67.69649049 -4833897771050.21679688 -4833897770982.52050781
    9100         228.71130025          72.94670883 -4861926607126.38476562 -4861926607053.43847656
    9200         227.09820430          72.43221724 -4858076789276.48828125 -4858076789204.05566406
    9300         228.41012431          72.85064977 -4930877580310.70312500 -4930877580237.85253906
    9400         228.16895763          72.77373045 -4914743162826.05957031 -4914743162753.28613281
    9500         227.00819976          72.40351059 -4892435953650.86035156 -4892435953578.45703125
    9600         209.95379785          66.96406580 -4845896421421.20214844 -4845896421354.23828125
    9700         228.23313452          72.79419946 -4818793010000.57031250 -4818793009927.77636719
    9800         212.70758996          67.84237864 -4798469902761.58691406 -4798469902693.74414062
    9900         229.78869387          73.29033994 -4728682157878.37500000 -4728682157805.08496094
   10000         217.60558760          69.40457870 -4810137835531.94335938 -4810137835462.53906250
